comment,sentiment
"为改善1 MW光伏发电系统(PVG)柔性故障穿越(FFRT)能力,提出了基于全钒液流电池(VRB)储能的三相解耦型不间断动态电压恢复器(UDVR)拓扑结构。在对并网型PVG系统、VRB的等效电路模型和充放电特性、双向DC/DC变换器小信号数学模型和UDVR的工作原理进行理论分析的基础上,建立了VRB储能三相解耦UDVR与2路500 k W PVG并网系统仿真模型。PVG正常运行时UDVR处于旁路备用,检测到公共耦合点(PCC)电压故障时UDVR投入运行。依据国家最新光伏电站并网技术标准中规定的最严重电压故障边界条件,设计了6类代表性电网对称/不对称跌落/骤升故障工况,分别对投入UDVR时PVG系统的运行特性进行了深入分析。结果表明:针对各类PCC电压故障,三相解耦型UDVR均可灵活地向电网注入相应的补偿电压,维持了负荷端电压稳定,在宽电压故障范围实现了1 MW PVG系统FFRT运行。",0
"针对微网中源储荷的协同配置问题,为确保微网系统的经济性,在规划阶段需细致考虑源储荷的配比问题。提出了基于雨流计数法的电池健康状态评估方法,考虑储能电池健康状态(state of health,So H),以源储荷净收益最大为目标,提出了电池储能系统各时段充放电功率的优化方法,综合考虑了运行效益、补贴及上网收益、延缓配电网升级带来的效益、碳减排效益、投资运维及电池替换成本,以投资回报率为指标,建立了源储荷的协同配置模型,并提出了一种双层多目标优化求解方法,通过实际算例仿真分析,结果表明:所提出的源储荷协同配置方法能够实现微网系统的经济性,该文算例中,光储荷的适宜配比为0.7:0.125:1,储能系统持续放电时间为3 h,源储荷的协同配置受电价、负荷、收益构成、光储成本、储能技术特性等多因素制约。仿真结果证明了模型及其求解方法的有效性,可为微网中源储荷的协同配置提供参考。",0
"为了加快准Z源光伏并网逆变器的动态响应,避免电网电压矢量定向控制策略需解耦控制和多次坐标变换的不足,同时提高并网电流控制器对电网频率偏移的适应范围,将功率前馈及准比例谐振控制引入准Z源光伏并网系统中。在两相静止坐标下,将功率前馈、准比例谐振控制与直通分段空间矢量脉宽调制(SVPWM)相结合,设计了并网系统的完整控制策略。在Matlab/Simulink中搭建了系统仿真模型,并与传统控制进行对比分析。仿真结果表明:当外界环境发生变化时,采用功率前馈的准比例谐振控制策略能使系统较快地过渡到另一个稳态,且可实现对给定值的无静差跟踪控制,抗电网频率偏移能力强。",0
"高压(HV)部件是引起整星失效的单点故障源,其可靠性对于卫星在轨安全运行至关重要;充放电导致高压部件的二次放电已成为制约卫星研制和安全使用的瓶颈问题。为此,通过地面模拟高压砷化镓太阳电池阵在轨实际的带电环境,复现了高压砷化镓太阳电池阵在此环境下一次静电放电和二次放电的产生过程,并对采用被动防护方法、不同结构尺寸高压砷化镓太阳电池阵的充放电性能进行了研究。研究结果表明:局部充电不平衡是引起高压砷化镓太阳电池阵样品产生一次静电放电的原因;未涂覆室温硫化型硅橡胶(简称RTV)的三结砷化镓高压太阳电池阵样品在80 V工作电压下触发二次放电事件,导致高压太阳电池阵串电路永久性短路击穿。涂覆RTV可降低高压砷化镓太阳电池阵一次静电放电产生的放电次数和放电能量,进而减少二次放电的产生。",0
"为了消除了光照强度、负荷等突然变化对光伏系统的影响,并提高光伏系统运行的稳定性与抗扰性,本文在分析虚拟直流发电机(VDG)原理与优势的基础上,采用了将虚拟直流发电机应用到光伏系统控制策略中,由此构成光伏系统的MPPT+VDG双级控制策略,并把该控制策略应用于直流微网中的方法。Matlab/Simulink仿真结果表明,当负荷、光照强度分别发生突变时,采用MPPT+VDG双级控制的光伏系统的母线电压的波动幅值为55 V、71 V,明显小于MPPT控制的光伏系统的母线电压的波动幅值97 V、101 V,与此同时含有双级控制光伏系统的直流微网在负荷、光照强度分别发生突变时的母线电压波动大小为26.7 V、17.7 V,小于普通控制的直流微网的母线电压波动28.5 V、20 V,而且蓄电池切换次数为2次、0次也明显小于普通控制时蓄电池切换次数4次、2次。由仿真结果可知本文所提的控制策略能够提高光伏系统运行的稳定性与抗扰性。",0
"鉴于风储一体化系统中储能容量是影响风电并网系统综合技术经济性能的关键因素之一,提出了基于时序仿真原理和GA算法相结合的协调风电有功功率与其并网系统负荷功率波动的风储一体化系统中储能容量优化配比新方法。根据电网日负荷分布的规律性与风电场出力的随机性,构建了协调风电有功功率与其并网系统负荷功率波动的储能充放电控制策略数学模型;在此基础上,以储能容量最小为目标,考虑储能装置充放电效率、荷电状态与风储合成出力目标等因素,构建了基于时序仿真原理的风储一体化系统中储能容量优化配比数学模型;进一步,采用GA算法对上述时序仿真模型求解。最后,以新疆某风电并网系统实际运行数据对上述风储系统中储能容量优化配比方法进行仿真验证,结果表明:在确保风电出力对系统不构成威胁的情况下,风储功率配比≤8:1,储能系统持续最大持续充放电时间≤1.2 h,较好地兼顾了系统的技术与经济性能。",1
"高储能密度聚合物基复合电介质材料在电容器领域具有很高的应用价值,目前很多研究集中在本身具有较高的介电常数的铁电材料上。通过探讨铁电聚合物基纳米复合电介质材料储能理论、电极化特性、充放电效率等与储能密度密切相关的性能,深入分析了复合电介质材料的储能机理并提出了下一步的发展方向。并进一步讨论了目前铁电聚合物基复合电介质材料的主要制备策略,包括纳米填料表面修饰改性、多相共混复合和多层结构调控以及由此实现的介电性能和储能密度的提升。",0
"为了研究填充相和结构对聚偏氟乙烯基聚合物(PVDF)介电和储能特性的影响,采用溶液铸造和热压工艺制备了含有二维氮化硼薄片和钛酸钡颗粒的单层复合薄膜及三明治结构复合薄膜。采用X射线衍射和扫描电子显微镜分析了复合薄膜的晶体结构和形貌,利用宽频介电谱仪和铁电综合测试仪获得了薄膜的介电性能和储能特性。结果表明,制备的三明治结构复合薄膜具有优异的性能,其中BN-PVDF/BaTiO_3-PVDF/BN-PVDF三明治结构复合薄膜在10 Hz时的相对介电常数为13,放电能量密度在电场强度为350 MV/m时高达6.2 J/cm3,是单层BaTiO_3-PVDF复合薄膜的1.6倍;其击穿场强高达370 MV/m,是BaTiO_3-PVDF的1.5倍;且其放电效率为0.55。总结得出,这是因为三明治结构中上下2层引入的BN 2维薄片提高了复合介质击穿强度,缓解了电极化强度过早饱和;而中间层BaTiO_3的引入增强了复合介质的极化特性,从而获得了具有优异介电性能和储能特性的PVDF基复合薄膜。",0
"通过采用一步法制备了聚苯胺@银纳米复合纤维,并以此作为填充相,采用流延法制备了聚苯胺@银/聚偏氟乙烯(PANI@Ag/PVDF)高介电复合薄膜。结果表明,PANI@Ag复合纤维的形貌均一,直径约100 nm。在103 Hz,随着填充量的增加,复合膜的介电常数先增加后下降,但介电损耗仍急剧增加,在10%(质量分数)时已高达0.84。填充量6%(质量分数)时,PANI@Ag/PVDF复合膜介电常数达47,介电损耗仅为0.39。不同填充量的复合膜介电性能具有良好的频率稳定性,特别是在105~107 Hz之间,介电损耗值都较低,且都趋向于0.1~0.2之间。该PANI@Ag/PVDF复合材料在高性能的柔性电子器件和柔性储能材料领域具有潜在应用前景。",0
"目前,锂离子电池的安全问题越来越受到各界关注。为此,采用C80微量量热仪对镍钴铝酸锂/钛酸锂电池的主要电池材料体系进行热稳定性测试,采用ARC进行镍钴铝酸锂/钛酸锂电池的热失控试验,两相结合分析镍钴铝酸锂/钛酸锂电池体系的热稳定性。研究发现,电池热失控的温度(171℃)与隔膜的熔断温度(168.62℃)相近,LTO/电解液体系的活化能(75.43 k J/mol)远低于NCA/电解液体系(246.97 k J/mol),但NCA/电解液体系的发热量(908.42 J/g)却远高于LTO/电解液体系(284.63 J/g)。由此表明,镍钴铝酸锂/钛酸锂电池的热失控过程为:隔膜熔断导致正负极短路,然后负极材料与电解液反应积累热量,进而导致正极材料与电解液反应大量放热。整个过程从引发至热失控达到最高温度用时仅45 s。",0
